Year,State,Ag District,County,Value,Location,ANSI Code,State Initial
2010,Arkansas,East Central,Monroe,33.1,"Monroe County, Arkansas",05095,AR
2010,Arkansas,Northeast,Poinsett,35.2,"Poinsett County, Arkansas",05111,AR
2010,Arkansas,East Central,Prairie,40.6,"Prairie County, Arkansas",05117,AR
2010,Arkansas,East Central,Saint Francis,32.3,"Saint Francis County, Arkansas",05123,AR
2010,Arkansas,East Central,Woodruff,26.4,"Woodruff County, Arkansas",05147,AR
2009,Arkansas,East Central,Arkansas,45.0,"Arkansas County, Arkansas",05001,AR
2009,Arkansas,Southeast,Ashley,33.5,"Ashley County, Arkansas",05003,AR
2009,Arkansas,Southeast,Chicot,35.5,"Chicot County, Arkansas",05017,AR
2009,Arkansas,Northeast,Clay,40.5,"Clay County, Arkansas",05021,AR
2009,Arkansas,Northeast,Craighead,38.0,"Craighead County, Arkansas",05031,AR
2009,Arkansas,East Central,Cross,35.5,"Cross County, Arkansas",05037,AR
2009,Arkansas,Southeast,Desha,43.0,"Desha County, Arkansas",05041,AR
2009,Arkansas,Southeast,Drew,37.0,"Drew County, Arkansas",05043,AR
2009,Arkansas,Northeast,Greene,35.0,"Greene County, Arkansas",05055,AR
2009,Arkansas,Northeast,Jackson,27.0,"Jackson County, Arkansas",05067,AR
2009,Arkansas,Southeast,Jefferson,37.5,"Jefferson County, Arkansas",05069,AR
2009,Arkansas,Northeast,Lawrence,29.0,"Lawrence County, Arkansas",05075,AR
2009,Arkansas,Southeast,Lincoln,37.5,"Lincoln County, Arkansas",05079,AR
2009,Arkansas,Northeast,Mississippi,43.0,"Mississippi County, Arkansas",05093,AR
2009,Arkansas,East Central,Monroe,36.5,"Monroe County, Arkansas",05095,AR
2009,Arkansas,Northeast,Poinsett,34.0,"Poinsett County, Arkansas",05111,AR
2009,Arkansas,East Central,Prairie,41.5,"Prairie County, Arkansas",05117,AR
2009,Arkansas,East Central,Saint Francis,38.0,"Saint Francis County, Arkansas",05123,AR
2009,Arkansas,East Central,Woodruff,26.0,"Woodruff County, Arkansas",05147,AR
2008,Arkansas,East Central,Arkansas,42.0,"Arkansas County, Arkansas",05001,AR
2008,Arkansas,Southeast,Ashley,35.5,"Ashley County, Arkansas",05003,AR
2008,Arkansas,Southeast,Chicot,34.0,"Chicot County, Arkansas",05017,AR
2008,Arkansas,Northeast,Clay,40.5,"Clay County, Arkansas",05021,AR
2008,Arkansas,Northeast,Craighead,40.5,"Craighead County, Arkansas",05031,AR
2008,Arkansas,East Central,Cross,38.5,"Cross County, Arkansas",05037,AR
2008,Arkansas,Southeast,Desha,42.5,"Desha County, Arkansas",05041,AR
2008,Arkansas,Southeast,Drew,39.5,"Drew County, Arkansas",05043,AR
2008,Arkansas,Northeast,Greene,34.5,"Greene County, Arkansas",05055,AR
2008,Arkansas,Northeast,Jackson,33.5,"Jackson County, Arkansas",05067,AR
2008,Arkansas,Southeast,Jefferson,34.5,"Jefferson County, Arkansas",05069,AR
2008,Arkansas,Northeast,Lawrence,35.5,"Lawrence County, Arkansas",05075,AR
2008,Arkansas,Southeast,Lincoln,36.5,"Lincoln County, Arkansas",05079,AR
2008,Arkansas,Northeast,Mississippi,41.5,"Mississippi County, Arkansas",05093,AR
2008,Arkansas,East Central,Monroe,38.5,"Monroe County, Arkansas",05095,AR
2008,Arkansas,Northeast,Poinsett,43.0,"Poinsett County, Arkansas",05111,AR
2008,Arkansas,East Central,Prairie,41.5,"Prairie County, Arkansas",05117,AR
2008,Arkansas,East Central,Saint Francis,38.5,"Saint Francis County, Arkansas",05123,AR
2008,Arkansas,East Central,Woodruff,35.5,"Woodruff County, Arkansas",05147,AR
2007,Arkansas,East Central,Arkansas,46.0,"Arkansas County, Arkansas",05001,AR
2007,Arkansas,Southeast,Ashley,33.0,"Ashley County, Arkansas",05003,AR
2007,Arkansas,Southeast,Chicot,38.0,"Chicot County, Arkansas",05017,AR
2007,Arkansas,Northeast,Clay,35.0,"Clay County, Arkansas",05021,AR
2007,Arkansas,Northeast,Craighead,39.0,"Craighead County, Arkansas",05031,AR
2007,Arkansas,East Central,Cross,37.0,"Cross County, Arkansas",05037,AR
2007,Arkansas,Southeast,Desha,43.0,"Desha County, Arkansas",05041,AR
2007,Arkansas,Southeast,Drew,39.0,"Drew County, Arkansas",05043,AR
2007,Arkansas,Northeast,Greene,31.0,"Greene County, Arkansas",05055,AR
2007,Arkansas,Northeast,Jackson,29.0,"Jackson County, Arkansas",05067,AR
2007,Arkansas,Southeast,Jefferson,38.0,"Jefferson County, Arkansas",05069,AR
2007,Arkansas,Northeast,Lawrence,31.0,"Lawrence County, Arkansas",05075,AR
2007,Arkansas,Southeast,Lincoln,40.0,"Lincoln County, Arkansas",05079,AR
2007,Arkansas,Northeast,Mississippi,35.0,"Mississippi County, Arkansas",05093,AR
2007,Arkansas,East Central,Monroe,37.0,"Monroe County, Arkansas",05095,AR
2007,Arkansas,Northeast,Poinsett,38.0,"Poinsett County, Arkansas",05111,AR
2007,Arkansas,East Central,Prairie,40.0,"Prairie County, Arkansas",05117,AR
2007,Arkansas,East Central,Saint Francis,35.0,"Saint Francis County, Arkansas",05123,AR
2007,Arkansas,East Central,Woodruff,33.0,"Woodruff County, Arkansas",05147,AR
2006,Arkansas,East Central,Arkansas,46.0,"Arkansas County, Arkansas",05001,AR
2006,Arkansas,Southeast,Ashley,27.0,"Ashley County, Arkansas",05003,AR
2006,Arkansas,Southeast,Chicot,31.0,"Chicot County, Arkansas",05017,AR
2006,Arkansas,Northeast,Clay,37.0,"Clay County, Arkansas",05021,AR
2006,Arkansas,Northeast,Craighead,39.0,"Craighead County, Arkansas",05031,AR
2006,Arkansas,East Central,Cross,39.0,"Cross County, Arkansas",05037,AR
2006,Arkansas,Southeast,Desha,36.0,"Desha County, Arkansas",05041,AR
2006,Arkansas,Southeast,Drew,30.0,"Drew County, Arkansas",05043,AR
2006,Arkansas,Northeast,Greene,37.0,"Greene County, Arkansas",05055,AR
2006,Arkansas,Northeast,Jackson,30.0,"Jackson County, Arkansas",05067,AR
2006,Arkansas,Southeast,Jefferson,37.0,"Jefferson County, Arkansas",05069,AR
2006,Arkansas,Northeast,Lawrence,35.0,"Lawrence County, Arkansas",05075,AR
2006,Arkansas,Southeast,Lincoln,36.0,"Lincoln County, Arkansas",05079,AR
2006,Arkansas,Northeast,Mississippi,41.0,"Mississippi County, Arkansas",05093,AR
2006,Arkansas,East Central,Monroe,33.0,"Monroe County, Arkansas",05095,AR
2006,Arkansas,Northeast,Poinsett,41.0,"Poinsett County, Arkansas",05111,AR
2006,Arkansas,East Central,Prairie,42.0,"Prairie County, Arkansas",05117,AR
2006,Arkansas,East Central,Saint Francis,35.0,"Saint Francis County, Arkansas",05123,AR
2006,Arkansas,East Central,Woodruff,31.0,"Woodruff County, Arkansas",05147,AR
2005,Arkansas,East Central,Arkansas,41.0,"Arkansas County, Arkansas",05001,AR
2005,Arkansas,Southeast,Ashley,37.0,"Ashley County, Arkansas",05003,AR
2005,Arkansas,Southeast,Chicot,39.0,"Chicot County, Arkansas",05017,AR
2005,Arkansas,Northeast,Clay,37.0,"Clay County, Arkansas",05021,AR
2005,Arkansas,Northeast,Craighead,35.0,"Craighead County, Arkansas",05031,AR
2005,Arkansas,East Central,Cross,37.0,"Cross County, Arkansas",05037,AR
2005,Arkansas,Southeast,Desha,40.0,"Desha County, Arkansas",05041,AR
2005,Arkansas,Southeast,Drew,37.0,"Drew County, Arkansas",05043,AR
2005,Arkansas,Northeast,Greene,33.0,"Greene County, Arkansas",05055,AR
2005,Arkansas,Northeast,Jackson,26.0,"Jackson County, Arkansas",05067,AR
2005,Arkansas,Southeast,Jefferson,37.0,"Jefferson County, Arkansas",05069,AR
2005,Arkansas,Northeast,Lawrence,30.0,"Lawrence County, Arkansas",05075,AR
2005,Arkansas,Southeast,Lincoln,38.0,"Lincoln County, Arkansas",05079,AR
2005,Arkansas,Northeast,Mississippi,36.0,"Mississippi County, Arkansas",05093,AR
2005,Arkansas,East Central,Monroe,34.0,"Monroe County, Arkansas",05095,AR
2005,Arkansas,Northeast,Poinsett,37.0,"Poinsett County, Arkansas",05111,AR
2005,Arkansas,East Central,Prairie,38.0,"Prairie County, Arkansas",05117,AR
2005,Arkansas,East Central,Saint Francis,35.0,"Saint Francis County, Arkansas",05123,AR
2005,Arkansas,East Central,Woodruff,29.0,"Woodruff County, Arkansas",05147,AR
2004,Arkansas,East Central,Arkansas,46.0,"Arkansas County, Arkansas",05001,AR
2004,Arkansas,Southeast,Ashley,36.0,"Ashley County, Arkansas",05003,AR
2004,Arkansas,Southeast,Chicot,39.0,"Chicot County, Arkansas",05017,AR
2004,Arkansas,Northeast,Clay,40.0,"Clay County, Arkansas",05021,AR
2004,Arkansas,Northeast,Craighead,40.0,"Craighead County, Arkansas",05031,AR
2004,Arkansas,East Central,Cross,42.0,"Cross County, Arkansas",05037,AR
2004,Arkansas,Southeast,Desha,40.0,"Desha County, Arkansas",05041,AR
2004,Arkansas,Southeast,Drew,38.0,"Drew County, Arkansas",05043,AR
2004,Arkansas,Northeast,Greene,39.0,"Greene County, Arkansas",05055,AR
2004,Arkansas,Northeast,Jackson,34.0,"Jackson County, Arkansas",05067,AR
2004,Arkansas,Southeast,Jefferson,34.0,"Jefferson County, Arkansas",05069,AR
2004,Arkansas,Northeast,Lawrence,37.0,"Lawrence County, Arkansas",05075,AR
2004,Arkansas,Southeast,Lincoln,38.0,"Lincoln County, Arkansas",05079,AR
2004,Arkansas,Northeast,Mississippi,43.0,"Mississippi County, Arkansas",05093,AR
2004,Arkansas,East Central,Monroe,37.0,"Monroe County, Arkansas",05095,AR
2004,Arkansas,Northeast,Poinsett,42.0,"Poinsett County, Arkansas",05111,AR
2004,Arkansas,East Central,Prairie,43.0,"Prairie County, Arkansas",05117,AR
2004,Arkansas,East Central,Saint Francis,39.0,"Saint Francis County, Arkansas",05123,AR
2004,Arkansas,East Central,Woodruff,35.0,"Woodruff County, Arkansas",05147,AR
2003,Arkansas,East Central,Arkansas,45.0,"Arkansas County, Arkansas",05001,AR
2003,Arkansas,Southeast,Ashley,37.0,"Ashley County, Arkansas",05003,AR
2003,Arkansas,Southeast,Chicot,39.0,"Chicot County, Arkansas",05017,AR
2003,Arkansas,Northeast,Clay,40.0,"Clay County, Arkansas",05021,AR
2003,Arkansas,Northeast,Craighead,40.0,"Craighead County, Arkansas",05031,AR
2003,Arkansas,East Central,Cross,41.0,"Cross County, Arkansas",05037,AR
2003,Arkansas,Southeast,Desha,38.0,"Desha County, Arkansas",05041,AR
2003,Arkansas,Southeast,Drew,34.0,"Drew County, Arkansas",05043,AR
2003,Arkansas,Northeast,Greene,38.0,"Greene County, Arkansas",05055,AR
2003,Arkansas,Northeast,Jackson,34.0,"Jackson County, Arkansas",05067,AR
2003,Arkansas,Southeast,Jefferson,35.0,"Jefferson County, Arkansas",05069,AR
2003,Arkansas,Northeast,Lawrence,37.0,"Lawrence County, Arkansas",05075,AR
2003,Arkansas,Southeast,Lincoln,36.0,"Lincoln County, Arkansas",05079,AR
2003,Arkansas,Northeast,Mississippi,41.0,"Mississippi County, Arkansas",05093,AR
2003,Arkansas,East Central,Monroe,37.0,"Monroe County, Arkansas",05095,AR
2003,Arkansas,Northeast,Poinsett,41.0,"Poinsett County, Arkansas",05111,AR
2003,Arkansas,East Central,Prairie,42.0,"Prairie County, Arkansas",05117,AR
2003,Arkansas,East Central,Saint Francis,38.0,"Saint Francis County, Arkansas",05123,AR
2003,Arkansas,East Central,Woodruff,37.0,"Woodruff County, Arkansas",05147,AR
2002,Arkansas,East Central,Arkansas,42.0,"Arkansas County, Arkansas",05001,AR
2002,Arkansas,Southeast,Ashley,30.0,"Ashley County, Arkansas",05003,AR
2002,Arkansas,Southeast,Chicot,33.0,"Chicot County, Arkansas",05017,AR
2002,Arkansas,Northeast,Clay,36.0,"Clay County, Arkansas",05021,AR
2002,Arkansas,Northeast,Craighead,36.0,"Craighead County, Arkansas",05031,AR
2002,Arkansas,East Central,Cross,36.0,"Cross County, Arkansas",05037,AR
2002,Arkansas,Southeast,Desha,34.0,"Desha County, Arkansas",05041,AR
2002,Arkansas,Southeast,Drew,30.0,"Drew County, Arkansas",05043,AR
2002,Arkansas,Northeast,Greene,35.0,"Greene County, Arkansas",05055,AR
2002,Arkansas,Northeast,Jackson,27.0,"Jackson County, Arkansas",05067,AR
2002,Arkansas,Southeast,Jefferson,31.0,"Jefferson County, Arkansas",05069,AR
2002,Arkansas,Northeast,Lawrence,32.0,"Lawrence County, Arkansas",05075,AR
2002,Arkansas,Southeast,Lincoln,33.0,"Lincoln County, Arkansas",05079,AR
2002,Arkansas,Northeast,Mississippi,36.0,"Mississippi County, Arkansas",05093,AR
2002,Arkansas,East Central,Monroe,32.0,"Monroe County, Arkansas",05095,AR
2002,Arkansas,Northeast,Poinsett,36.0,"Poinsett County, Arkansas",05111,AR
2002,Arkansas,East Central,Prairie,38.0,"Prairie County, Arkansas",05117,AR
2002,Arkansas,East Central,Saint Francis,30.0,"Saint Francis County, Arkansas",05123,AR
2002,Arkansas,East Central,Woodruff,29.0,"Woodruff County, Arkansas",05147,AR
2001,Arkansas,East Central,Arkansas,40.0,"Arkansas County, Arkansas",05001,AR
2001,Arkansas,Southeast,Ashley,31.0,"Ashley County, Arkansas",05003,AR
2001,Arkansas,Southeast,Chicot,32.0,"Chicot County, Arkansas",05017,AR
2001,Arkansas,Northeast,Clay,33.0,"Clay County, Arkansas",05021,AR
2001,Arkansas,Northeast,Craighead,33.0,"Craighead County, Arkansas",05031,AR
2001,Arkansas,East Central,Cross,36.0,"Cross County, Arkansas",05037,AR
2001,Arkansas,Southeast,Desha,32.0,"Desha County, Arkansas",05041,AR
2001,Arkansas,Southeast,Drew,30.0,"Drew County, Arkansas",05043,AR
2001,Arkansas,Northeast,Greene,31.0,"Greene County, Arkansas",05055,AR
2001,Arkansas,Northeast,Jackson,29.0,"Jackson County, Arkansas",05067,AR
2001,Arkansas,Southeast,Jefferson,34.0,"Jefferson County, Arkansas",05069,AR
2001,Arkansas,Northeast,Lawrence,29.0,"Lawrence County, Arkansas",05075,AR
2001,Arkansas,Southeast,Lincoln,34.0,"Lincoln County, Arkansas",05079,AR
2001,Arkansas,Northeast,Mississippi,28.0,"Mississippi County, Arkansas",05093,AR
2001,Arkansas,East Central,Monroe,31.0,"Monroe County, Arkansas",05095,AR
2001,Arkansas,Northeast,Poinsett,35.0,"Poinsett County, Arkansas",05111,AR
2001,Arkansas,East Central,Prairie,36.0,"Prairie County, Arkansas",05117,AR
2001,Arkansas,East Central,Saint Francis,32.0,"Saint Francis County, Arkansas",05123,AR
2001,Arkansas,East Central,Woodruff,29.0,"Woodruff County, Arkansas",05147,AR
2000,Arkansas,East Central,Arkansas,35.0,"Arkansas County, Arkansas",05001,AR
2000,Arkansas,Southeast,Ashley,24.0,"Ashley County, Arkansas",05003,AR
2000,Arkansas,Southeast,Chicot,23.0,"Chicot County, Arkansas",05017,AR
2000,Arkansas,Northeast,Clay,31.0,"Clay County, Arkansas",05021,AR
2000,Arkansas,Northeast,Craighead,29.0,"Craighead County, Arkansas",05031,AR
2000,Arkansas,East Central,Cross,29.0,"Cross County, Arkansas",05037,AR
2000,Arkansas,Southeast,Desha,28.0,"Desha County, Arkansas",05041,AR
2000,Arkansas,Southeast,Drew,26.0,"Drew County, Arkansas",05043,AR
2000,Arkansas,Northeast,Greene,28.0,"Greene County, Arkansas",05055,AR
2000,Arkansas,Northeast,Jackson,22.0,"Jackson County, Arkansas",05067,AR
2000,Arkansas,Southeast,Jefferson,24.0,"Jefferson County, Arkansas",05069,AR
2000,Arkansas,Northeast,Lawrence,28.0,"Lawrence County, Arkansas",05075,AR
2000,Arkansas,Southeast,Lincoln,29.0,"Lincoln County, Arkansas",05079,AR
2000,Arkansas,Northeast,Mississippi,21.0,"Mississippi County, Arkansas",05093,AR
2000,Arkansas,East Central,Monroe,23.0,"Monroe County, Arkansas",05095,AR
2000,Arkansas,Northeast,Poinsett,30.0,"Poinsett County, Arkansas",05111,AR
2000,Arkansas,East Central,Prairie,29.0,"Prairie County, Arkansas",05117,AR
2000,Arkansas,East Central,Saint Francis,24.0,"Saint Francis County, Arkansas",05123,AR
2000,Arkansas,East Central,Woodruff,24.0,"Woodruff County, Arkansas",05147,AR
1999,Arkansas,East Central,Arkansas,41.0,"Arkansas County, Arkansas",05001,AR
1999,Arkansas,Southeast,Ashley,29.0,"Ashley County, Arkansas",05003,AR
1999,Arkansas,Southeast,Chicot,29.0,"Chicot County, Arkansas",05017,AR
1999,Arkansas,Northeast,Clay,26.0,"Clay County, Arkansas",05021,AR
1999,Arkansas,Northeast,Craighead,27.0,"Craighead County, Arkansas",05031,AR
1999,Arkansas,East Central,Cross,33.0,"Cross County, Arkansas",05037,AR
1999,Arkansas,Southeast,Desha,29.0,"Desha County, Arkansas",05041,AR
1999,Arkansas,Southeast,Drew,30.0,"Drew County, Arkansas",05043,AR
1999,Arkansas,Northeast,Greene,23.0,"Greene County, Arkansas",05055,AR
1999,Arkansas,Northeast,Jackson,21.0,"Jackson County, Arkansas",05067,AR
1999,Arkansas,Southeast,Jefferson,24.0,"Jefferson County, Arkansas",05069,AR
1999,Arkansas,Northeast,Lawrence,21.0,"Lawrence County, Arkansas",05075,AR
1999,Arkansas,Southeast,Lincoln,31.0,"Lincoln County, Arkansas",05079,AR
1999,Arkansas,Northeast,Mississippi,26.0,"Mississippi County, Arkansas",05093,AR
1999,Arkansas,East Central,Monroe,25.0,"Monroe County, Arkansas",05095,AR
1999,Arkansas,Northeast,Poinsett,29.0,"Poinsett County, Arkansas",05111,AR
1999,Arkansas,East Central,Prairie,33.0,"Prairie County, Arkansas",05117,AR
1999,Arkansas,East Central,Saint Francis,33.0,"Saint Francis County, Arkansas",05123,AR
1999,Arkansas,East Central,Woodruff,27.0,"Woodruff County, Arkansas",05147,AR
1998,Arkansas,East Central,Arkansas,30.4,"Arkansas County, Arkansas",05001,AR
1998,Arkansas,Southeast,Ashley,20.4,"Ashley County, Arkansas",05003,AR
1998,Arkansas,Southeast,Chicot,25.4,"Chicot County, Arkansas",05017,AR
1998,Arkansas,Northeast,Clay,25.4,"Clay County, Arkansas",05021,AR
1998,Arkansas,Northeast,Craighead,27.4,"Craighead County, Arkansas",05031,AR
1998,Arkansas,East Central,Cross,30.4,"Cross County, Arkansas",05037,AR
1998,Arkansas,Southeast,Desha,25.4,"Desha County, Arkansas",05041,AR
1998,Arkansas,Southeast,Drew,24.4,"Drew County, Arkansas",05043,AR
1998,Arkansas,Northeast,Greene,22.4,"Greene County, Arkansas",05055,AR
1998,Arkansas,Northeast,Jackson,22.4,"Jackson County, Arkansas",05067,AR
1998,Arkansas,Southeast,Jefferson,25.4,"Jefferson County, Arkansas",05069,AR
1998,Arkansas,Northeast,Lawrence,22.4,"Lawrence County, Arkansas",05075,AR
1998,Arkansas,Southeast,Lincoln,28.4,"Lincoln County, Arkansas",05079,AR
1998,Arkansas,Northeast,Mississippi,23.4,"Mississippi County, Arkansas",05093,AR
1998,Arkansas,East Central,Monroe,24.4,"Monroe County, Arkansas",05095,AR
1998,Arkansas,Northeast,Poinsett,28.4,"Poinsett County, Arkansas",05111,AR
1998,Arkansas,East Central,Prairie,28.4,"Prairie County, Arkansas",05117,AR
1998,Arkansas,East Central,Saint Francis,25.4,"Saint Francis County, Arkansas",05123,AR
1998,Arkansas,East Central,Woodruff,26.4,"Woodruff County, Arkansas",05147,AR
1997,Arkansas,East Central,Arkansas,38.7,"Arkansas County, Arkansas",05001,AR
1997,Arkansas,Southeast,Ashley,28.2,"Ashley County, Arkansas",05003,AR
1997,Arkansas,Southeast,Chicot,30.5,"Chicot County, Arkansas",05017,AR
1997,Arkansas,Northeast,Clay,30.2,"Clay County, Arkansas",05021,AR
1997,Arkansas,Northeast,Craighead,30.6,"Craighead County, Arkansas",05031,AR
1997,Arkansas,East Central,Cross,32.0,"Cross County, Arkansas",05037,AR
1997,Arkansas,Southeast,Desha,29.9,"Desha County, Arkansas",05041,AR
1997,Arkansas,Southeast,Drew,28.1,"Drew County, Arkansas",05043,AR
1997,Arkansas,Northeast,Greene,27.6,"Greene County, Arkansas",05055,AR
1997,Arkansas,Northeast,Jackson,26.4,"Jackson County, Arkansas",05067,AR
1997,Arkansas,Southeast,Jefferson,29.9,"Jefferson County, Arkansas",05069,AR
1997,Arkansas,Northeast,Lawrence,28.2,"Lawrence County, Arkansas",05075,AR
1997,Arkansas,Southeast,Lincoln,30.6,"Lincoln County, Arkansas",05079,AR
1997,Arkansas,Northeast,Mississippi,32.1,"Mississippi County, Arkansas",05093,AR
1997,Arkansas,East Central,Monroe,29.4,"Monroe County, Arkansas",05095,AR
1997,Arkansas,Northeast,Poinsett,31.8,"Poinsett County, Arkansas",05111,AR
1997,Arkansas,East Central,Prairie,34.3,"Prairie County, Arkansas",05117,AR
1997,Arkansas,East Central,Saint Francis,30.8,"Saint Francis County, Arkansas",05123,AR
1997,Arkansas,East Central,Woodruff,30.0,"Woodruff County, Arkansas",05147,AR
1996,Arkansas,East Central,Arkansas,37.0,"Arkansas County, Arkansas",05001,AR
1996,Arkansas,Southeast,Ashley,30.0,"Ashley County, Arkansas",05003,AR
1996,Arkansas,Southeast,Chicot,32.0,"Chicot County, Arkansas",05017,AR
1996,Arkansas,Northeast,Clay,33.0,"Clay County, Arkansas",05021,AR
1996,Arkansas,Northeast,Craighead,34.0,"Craighead County, Arkansas",05031,AR
1996,Arkansas,East Central,Cross,37.0,"Cross County, Arkansas",05037,AR
1996,Arkansas,Southeast,Desha,30.0,"Desha County, Arkansas",05041,AR
1996,Arkansas,Southeast,Drew,34.0,"Drew County, Arkansas",05043,AR
1996,Arkansas,Northeast,Greene,29.0,"Greene County, Arkansas",05055,AR
1996,Arkansas,Northeast,Jackson,29.0,"Jackson County, Arkansas",05067,AR
1996,Arkansas,Southeast,Jefferson,36.0,"Jefferson County, Arkansas",05069,AR
1996,Arkansas,Northeast,Lawrence,31.0,"Lawrence County, Arkansas",05075,AR
1996,Arkansas,Southeast,Lincoln,31.0,"Lincoln County, Arkansas",05079,AR
1996,Arkansas,Northeast,Mississippi,34.0,"Mississippi County, Arkansas",05093,AR
1996,Arkansas,East Central,Monroe,34.0,"Monroe County, Arkansas",05095,AR
1996,Arkansas,Northeast,Poinsett,33.0,"Poinsett County, Arkansas",05111,AR
